customer_id,signup_date,age,region,plan,monthly_fee,tenure_months,avg_weekly_hours,num_profiles,devices,support_tickets,last_login_days,monthly_spend,payment_method,auto_renew,satisfaction,churned
CU801622,2022-09-03,46,South,Standard,14.99,12,15.8,3,2,0,0,14.99,giftcard,0,5.0,0
CU802139,2024-02-19,40,South,Basic,8.99,8,8.0,5,3,1,6,12.49,paypal,1,4.0,0
CU800779,2023-01-08,36,North,Premium,19.99,1,1.8,1,2,0,8,19.99,card,0,3.0,0
CU801124,2022-11-11,49,East,Basic,8.99,25,5.5,1,4,0,2,8.99,paypal,0,4.0,0
CU801021,2024-07-21,27,North,Premium,19.99,9,2.9,4,8,1,25,23.49,paypal,1,3.0,0
CU801285,2022-11-22,30,East,Standard,14.99,20,5.0,2,4,0,1,18.49,card,1,5.0,0
CU802403,2023-01-14,35,South,Basic,8.99,21,7.1,1,3,1,1,8.99,card,1,,0
CU801949,2024-09-11,52,South,Standard,14.99,3,3.6,2,3,1,5,14.99,card,1,4.0,0
CU800014,2022-08-14,27,South,Standard,14.99,11,6.8,4,1,1,18,14.99,card,1,4.0,1
CU801534,2024-02-04,31,South,Basic,8.99,5,7.2,1,5,1,7,8.99,paypal,1,5.0,0
CU800763,2023-04-09,44,South,Standard,14.99,7,6.7,2,2,1,5,14.99,applepay,1,4.0,0
CU801128,2023-12-05,40,West,Standard,14.99,28,5.0,1,6,1,0,14.99,applepay,0,3.0,0
CU801308,2024-04-12,35,South,Standard,14.99,8,2.5,2,3,0,0,14.99,card,0,,1
CU800496,2022-09-17,51,East,Basic,8.99,29,9.1,1,4,0,0,8.99,card,1,3.0,1
CU800910,2025-01-16,17,South,Standard,14.99,20,2.3,1,1,1,4,14.99,paypal,0,,0
CU800487,2023-12-11,54,East,Premium,19.99,14,15.5,2,3,0,8,19.99,paypal,0,4.0,0
CU800399,2022-02-07,33,West,Standard,14.99,43,7.5,3,1,0,21,18.49,card,1,3.0,1
CU800260,2022-10-15,39,East,Basic,8.99,33,5.5,2,6,0,3,8.99,card,0,3.0,0
CU800577,2023-10-20,67,North,Standard,14.99,31,19.9,1,1,1,0,14.99,card,0,4.0,0
CU802564,2024-04-19,32,south,Standard,14.99,12,4.3,3,2,0,2,14.99,card,1,3.0,0
CU800545,2024-02-23,52,East,Standard,14.99,16,2.7,4,2,0,5,14.99,card,0,2.0,0
CU802349,2025-05-22,39,North,Standard,14.99,12,16.4,1,4,2,7,18.49,paypal,1,4.0,0
CU802312,2024-03-05,37,north,Standard,14.99,22,5.7,1,3,1,0,14.99,paypal,0,5.0,0
CU800422,2022-09-15,33,West,Premium,19.99,9,6.7,3,2,2,0,23.49,paypal,1,3.0,0
CU802044,2023-02-16,23,East,Standard,14.99,17,,1,2,2,2,18.49,card,1,3.0,0
CU801247,2022-01-13,26,North,Premium,19.99,12,2.1,1,2,0,10,23.49,giftcard,1,3.0,0
CU800476,2023-01-06,55,North,Basic,8.99,10,9.5,3,3,1,7,8.99,card,1,2.0,0
CU801883,2025-05-16,50,West,Premium,19.99,22,1.9,5,3,0,26,19.99,card,1,5.0,0
CU802169,2023-05-05,29,North,Basic,8.99,4,10.2,2,2,2,9,8.99,card,0,2.0,0
CU801459,2025-04-29,49,South,Basic,8.99,15,6.7,3,3,0,9,8.99,paypal,1,4.0,0
CU801499,2022-12-19,44,North,Standard,14.99,16,7.0,2,3,0,27,14.99,card,1,3.0,0
CU800871,2023-03-21,27,North,Standard,14.99,10,3.1,4,5,1,1,21.99,card,1,5.0,0
CU800686,2023-08-24,51,South,Standard,14.99,21,16.9,1,5,0,0,14.99,paypal,1,4.0,0
CU801946,2024-10-26,17,East,Premium,19.99,17,8.9,1,3,0,9,19.99,applepay,1,3.0,0
CU800893,2023-11-12,56,East,Standard,14.99,14,2.3,2,3,2,21,14.99,card,1,3.0,0
CU801230,2022-06-24,49,South,Basic,8.99,21,4.2,3,2,1,8,8.99,applepay,1,3.0,1
CU800942,2025-03-08,26,West,Premium,19.99,9,10.3,2,6,0,7,19.99,card,0,4.0,0
CU800918,2024-07-17,34,North,Standard,14.99,29,,1,4,0,2,14.99,paypal,1,3.0,1
CU800846,2022-05-10,43,East,Basic,8.99,15,,2,1,1,1,12.49,card,1,3.0,0
CU800726,2024-05-28,45,South,Basic,8.99,7,8.1,1,2,1,0,12.49,card,1,5.0,0
CU800744,2025-03-23,34,South,Standard,14.99,7,2.8,3,1,0,4,18.49,paypal,1,3.0,0
CU800764,2023-11-29,49,South,Standard,14.99,16,2.0,1,3,1,14,18.49,card,1,4.0,0
CU801491,2024-01-30,16,North,Basic,8.99,4,2.9,2,1,0,5,12.49,card,1,4.0,0
CU800366,2023-08-17,77,North,Standard,14.99,13,2.6,2,4,0,6,14.99,card,1,3.0,0
CU800393,2023-03-07,40,West,Standard,14.99,11,4.1,3,4,1,0,18.49,card,1,1.0,0
CU802523,2024-05-02,36,North,Standard,14.99,7,2.0,2,2,1,10,14.99,card,1,4.0,0
CU800111,2023-03-25,46,South,Basic,8.99,13,,1,3,0,18,8.99,card,1,4.0,0
CU801122,2022-04-22,33,North,Standard,14.99,7,8.5,3,2,0,24,18.49,applepay,1,5.0,0
CU802364,2025-03-11,53,North,Basic,8.99,29,4.9,3,3,0,13,8.99,paypal,1,5.0,0
CU801216,2022-05-21,40,East,Premium,19.99,24,3.8,4,3,0,3,19.99,applepay,1,5.0,0
CU801940,2025-02-12,49,West,Standard,14.99,15,7.8,2,3,0,1,18.49,card,1,1.0,0
CU802205,2022-08-29,26,South,Premium,19.99,33,6.2,2,3,0,13,19.99,paypal,0,2.0,0
CU800574,2023-06-16,33,North,Basic,8.99,4,11.1,2,2,3,0,15.99,applepay,1,4.0,0
CU801579,2023-01-07,27,North,Standard,14.99,10,2.9,2,5,0,7,14.99,applepay,0,4.0,0
CU800523,2024-03-10,42,North,Standard,14.99,37,7.1,2,3,0,13,18.49,giftcard,1,3.0,1
CU801449,2022-01-07,24,West,Basic,8.99,15,2.0,1,4,1,38,8.99,paypal,0,4.0,0
CU801903,2022-01-01,33,West,Premium,19.99,19,2.3,1,3,1,0,23.49,paypal,1,2.0,0
CU801052,2022-12-15,50,West,Standard,14.99,26,8.3,2,2,1,43,14.99,card,0,3.0,0
CU800540,2023-07-07,48,South,Standard,14.99,17,7.6,5,3,0,29,14.99,card,0,4.0,0
CU800139,2023-04-23,42,South,Premium,19.99,21,7.6,2,2,2,23,19.99,card,1,2.0,0
CU801158,2024-04-09,22,East,Standard,14.99,32,2.9,4,2,1,2,14.99,card,1,,0
CU802505,2024-02-15,53,North,Premium,19.99,10,9.1,3,5,0,7,19.99,card,1,,0
CU801571,2022-02-14,48,South,Standard,14.99,11,2.2,5,4,0,4,21.99,paypal,1,3.0,1
CU800327,2024-12-16,29,West,Premium,19.99,15,7.3,1,3,0,4,19.99,applepay,1,3.0,0
CU800300,2025-01-10,44,West,Basic,8.99,4,1.5,3,4,0,0,8.99,card,0,3.0,1
CU801174,2023-07-23,22,South,Standard,14.99,45,12.9,1,2,0,1,18.49,card,0,1.0,1
CU802514,2025-05-22,46,North,Basic,8.99,12,,2,2,0,16,15.99,paypal,1,4.0,0
CU800033,2025-02-08,53,North,Basic,8.99,5,3.4,4,4,3,11,8.99,applepay,1,3.0,0
CU802496,2022-07-10,45,South,Standard,14.99,7,5.7,1,2,1,26,14.99,card,1,3.0,0
CU802035,2024-09-04,46,North,Basic,8.99,35,11.3,2,4,1,1,12.49,card,1,3.0,0
CU800090,2024-04-09,49,South,Basic,8.99,19,2.6,1,1,1,16,12.49,paypal,1,4.0,0
CU801938,2024-03-10,57,West,Premium,19.99,25,2.6,3,2,1,11,19.99,card,1,2.0,0
CU800408,2024-11-07,60,South,Basic,8.99,40,0.9,3,2,2,8,8.99,paypal,1,4.0,0
CU802565,2024-10-27,20,North,Standard,14.99,10,10.8,1,1,0,2,14.99,card,1,,0
CU801963,2023-09-12,31,North,Standard,14.99,4,6.7,2,1,1,12,18.49,applepay,0,2.0,0
CU801341,2022-04-27,44,South,Standard,14.99,12,8.3,3,4,0,0,14.99,card,1,2.0,0
CU802286,2022-09-09,28,North,Basic,8.99,8,5.4,3,4,0,6,15.99,card,1,3.0,0
CU801885,2022-12-18,32,West,Standard,14.99,6,9.1,3,2,0,10,18.49,giftcard,0,4.0,0
CU800936,2025-05-08,51,East,Premium,19.99,17,4.4,2,3,0,15,19.99,applepay,0,5.0,0
CU801547,2022-08-24,51,South,Basic,8.99,5,4.4,1,4,0,21,8.99,applepay,1,3.0,0
CU801864,2022-12-24,16,East,Standard,14.99,16,6.3,3,2,1,13,14.99,applepay,1,4.0,1
CU800954,2022-12-18,34,South,Basic,8.99,8,7.9,1,6,1,35,8.99,paypal,0,1.0,1
CU801915,2022-12-26,48,North,Premium,19.99,10,12.2,3,5,4,22,23.49,card,1,3.0,1
CU800628,2023-09-23,33,West,Standard,14.99,8,5.2,4,4,2,7,14.99,applepay,1,5.0,0
CU800162,2024-08-21,25,West,Standard,14.99,12,12.2,4,7,1,0,14.99,card,1,4.0,0
CU802290,2024-03-22,46,East,Basic,8.99,3,5.2,4,2,2,16,8.99,card,0,,1
CU802352,2024-08-14,49,West,Standard,14.99,25,4.1,4,2,4,6,14.99,paypal,1,4.0,0
CU801743,2022-08-21,42,North,Basic,8.99,6,9.8,3,2,0,8,8.99,applepay,1,3.0,0
CU801428,2023-07-17,37,North,Premium,19.99,18,7.3,1,2,0,2,19.99,paypal,1,3.0,1
CU800438,2022-12-24,56,South,Standard,14.99,20,7.0,5,4,1,4,14.99,giftcard,1,1.0,1
CU800667,2022-04-27,57,West,Basic,8.99,25,3.6,3,3,1,0,8.99,card,1,3.0,0
CU800318,2024-11-09,27,East,Standard,14.99,7,7.9,4,5,1,13,21.99,applepay,0,4.0,0
CU800336,2022-09-24,50,North,Basic,8.99,17,3.8,2,4,0,31,8.99,card,1,2.0,0
CU800488,2024-08-06,41,South,Basic,8.99,28,14.4,3,3,0,26,8.99,paypal,1,4.0,0
CU802276,2023-10-08,41,South,Standard,14.99,3,4.9,4,2,0,18,14.99,card,1,4.0,0
CU802512,2024-11-15,50,South,Basic,8.99,2,10.5,1,2,0,0,12.49,paypal,1,5.0,0
CU802392,2025-02-11,47,south,Standard,14.99,1,3.5,2,3,1,24,14.99,card,1,3.0,0
CU801835,2022-06-10,16,south,Basic,8.99,19,10.9,4,3,0,29,12.49,card,1,2.0,1
CU800129,2024-02-16,25,South,Premium,19.99,9,6.7,3,3,0,5,26.99,paypal,0,4.0,0
CU801473,2023-04-18,40,North,Premium,19.99,3,7.8,3,8,1,33,23.49,card,1,4.0,0
CU800061,2023-04-18,43,West,Basic,8.99,46,14.4,1,4,1,24,12.49,paypal,1,2.0,0
CU802047,2024-07-26,43,South,Standard,14.99,33,8.6,1,2,2,3,14.99,applepay,1,2.0,0
CU800176,2023-08-28,28,South,Premium,19.99,8,2.7,2,2,1,3,19.99,card,1,4.0,1
CU802293,2022-07-08,33,North,Standard,14.99,19,,4,3,2,0,14.99,card,1,,0
CU800567,2024-09-16,33,East,Premium,19.99,3,12.5,2,2,0,5,19.99,card,1,3.0,0
CU800023,2022-12-31,38,South,Premium,19.99,20,5.4,2,1,0,5,19.99,paypal,0,2.0,0
CU802183,2024-01-22,38,West,Premium,19.99,21,8.3,4,6,0,0,19.99,card,1,3.0,0
CU800109,2022-12-08,36,South,Standard,14.99,27,4.8,5,2,0,7,14.99,card,1,4.0,0
CU802533,2024-01-06,44,West,Basic,8.99,8,6.0,1,4,1,9,12.49,card,0,3.0,0
CU800803,2022-10-28,53,South,Standard,14.99,18,6.5,4,3,1,8,18.49,card,1,2.0,1
CU801245,2023-07-25,53,West,Basic,8.99,17,2.9,5,3,0,10,8.99,card,1,4.0,0
CU800233,2025-05-06,53,North,Standard,14.99,11,9.6,2,6,1,0,14.99,card,0,2.0,0
CU800569,2024-04-18,56,North,Basic,8.99,2,6.6,3,2,0,5,12.49,applepay,1,,0
CU800216,2024-04-25,28,north,Standard,14.99,19,3.5,1,1,0,10,18.49,card,0,5.0,0
CU800108,2024-08-25,67,West,Standard,14.99,22,16.6,1,7,1,12,18.49,applepay,0,3.0,0
CU801836,2023-11-15,22,West,Standard,14.99,7,4.4,3,5,1,2,14.99,paypal,1,2.0,0
CU801731,2023-08-25,54,East,Basic,8.99,17,3.7,2,3,0,6,8.99,paypal,1,4.0,0
CU802499,2023-06-24,40,North,Standard,14.99,23,5.8,2,3,0,7,14.99,paypal,1,2.0,0
CU800781,2023-03-31,45,South,Standard,14.99,34,1.3,3,2,0,5,14.99,card,0,,1
CU801274,2024-03-31,39,East,Standard,14.99,46,0.9,5,4,1,9,14.99,paypal,1,5.0,0
CU800179,2023-04-07,33,East,Standard,14.99,34,11.3,3,5,0,7,14.99,paypal,1,,0
CU801448,2022-03-14,28,North,Premium,19.99,3,0.2,4,3,0,10,19.99,paypal,1,3.0,0
CU802187,2024-12-11,52,West,Basic,8.99,16,5.9,2,2,1,7,8.99,card,1,3.0,0
CU801437,2022-05-21,22,North,Standard,14.99,2,5.8,1,5,0,8,25.49,applepay,1,5.0,0
CU800405,2024-03-13,39,West,Basic,8.99,18,11.1,3,1,2,9,8.99,card,0,3.0,0
CU801386,2023-11-28,23,South,Standard,14.99,2,2.9,4,2,1,3,14.99,card,1,1.0,0
CU800860,2024-03-25,41,north,Standard,14.99,43,2.0,1,3,0,20,18.49,card,1,3.0,0
CU800171,2022-09-04,50,South,Premium,19.99,22,11.8,3,5,2,1,19.99,card,0,4.0,0
CU800559,2023-04-16,44,West,Premium,19.99,18,3.4,1,1,0,5,19.99,applepay,1,5.0,0
CU802580,2024-07-23,21,East,Standard,14.99,13,7.7,3,4,1,4,14.99,paypal,1,5.0,0
CU800211,2022-05-18,33,West,Basic,8.99,18,8.1,3,4,0,0,12.49,paypal,0,5.0,0
CU802466,2022-09-21,32,South,Standard,14.99,22,5.0,2,3,1,5,14.99,card,0,4.0,0
CU800823,2023-01-03,28,South,Standard,14.99,19,16.1,3,4,0,3,14.99,card,0,4.0,0
CU800716,2024-12-12,27,North,Premium,19.99,3,3.3,2,4,1,15,23.49,card,1,5.0,0
CU801378,2024-07-01,40,North,Standard,14.99,26,6.4,3,5,0,4,18.49,paypal,1,3.0,1
CU802557,2025-01-09,28,West,Basic,8.99,14,14.0,2,4,0,2,12.49,card,1,3.0,0
CU802092,2025-03-26,37,North,Basic,8.99,39,6.6,4,3,1,2,8.99,paypal,1,4.0,0
CU800750,2022-08-08,44,South,Premium,19.99,5,11.8,2,2,1,7,19.99,card,0,1.0,0
CU802480,2022-07-16,38,South,Premium,19.99,8,4.9,3,4,0,13,23.49,card,1,5.0,0
CU801597,2024-08-01,23,East,Basic,8.99,7,9.7,3,4,1,18,8.99,paypal,1,5.0,0
CU802083,2023-04-02,41,East,Basic,8.99,7,10.2,3,4,1,2,15.99,applepay,1,3.0,0
CU801238,2023-08-08,50,East,Basic,8.99,10,6.0,1,4,0,16,8.99,card,1,3.0,0
CU801036,2024-12-27,19,East,Premium,19.99,8,3.7,3,4,0,32,19.99,card,0,4.0,0
CU800951,2023-10-14,55,East,Basic,8.99,5,4.7,3,1,1,4,8.99,paypal,1,5.0,1
CU801568,2024-06-29,35,South,Standard,14.99,22,1.4,3,4,3,23,14.99,card,1,3.0,0
CU800688,2023-01-17,59,West,Standard,14.99,17,2.5,2,1,0,13,14.99,card,1,4.0,0
CU802018,2022-08-29,19,North,Standard,14.99,18,5.8,3,2,1,12,21.99,card,0,3.0,0
CU802076,2024-07-08,38,South,Premium,19.99,18,,1,2,1,4,26.99,paypal,1,2.0,0
CU801200,2022-08-17,20,West,Standard,14.99,37,,2,2,0,19,14.99,card,1,4.0,0
CU801899,2022-04-05,32,west,Basic,8.99,5,6.2,2,5,2,7,8.99,card,1,3.0,0
CU800642,2025-03-21,51,South,Standard,14.99,9,6.1,1,4,0,2,14.99,card,0,5.0,0
CU802212,2022-01-26,36,South,Standard,14.99,5,0.9,2,3,0,12,14.99,card,1,3.0,0
CU802310,2025-05-10,43,South,Standard,14.99,2,2.1,2,2,0,6,14.99,card,0,2.0,0
CU802101,2024-03-20,55,South,Premium,19.99,15,2.8,1,5,2,19,19.99,card,0,4.0,1
CU800800,2022-11-06,18,South,Premium,19.99,13,18.8,2,5,0,4,19.99,card,1,3.0,0
CU800160,2023-11-29,16,North,Standard,14.99,10,8.3,1,2,0,14,18.49,card,1,5.0,0
CU800255,2022-10-05,23,North,Basic,8.99,15,9.5,2,3,0,4,12.49,paypal,1,4.0,0
CU801496,2024-03-22,49,West,Basic,8.99,23,5.7,1,2,0,17,12.49,paypal,1,4.0,0
CU801937,2024-02-16,33,West,Premium,19.99,11,7.2,4,4,0,11,23.49,card,1,3.0,0
CU802576,2024-02-29,44,North,Premium,19.99,23,3.0,2,2,1,2,19.99,applepay,1,,0
CU801220,2022-02-12,51,South,Basic,8.99,1,1.8,2,6,0,3,8.99,card,1,2.0,0
CU801913,2024-06-08,42,North,Standard,14.99,46,3.2,1,3,0,3,14.99,applepay,1,4.0,0
CU801223,2023-11-13,69,West,Premium,19.99,4,3.7,4,1,1,7,19.99,card,0,4.0,0
CU802264,2022-04-01,23,South,Premium,19.99,27,4.5,3,5,0,1,23.49,card,0,5.0,0
CU800262,2023-01-16,25,South,Standard,14.99,27,5.2,1,2,1,16,14.99,card,0,3.0,1
CU800398,2022-01-07,34,South,Standard,14.99,15,6.4,1,4,0,15,14.99,applepay,1,5.0,0
CU800928,2024-06-19,16,South,Basic,8.99,12,1.1,1,3,0,6,12.49,card,0,,0
CU800735,2023-11-28,17,North,Premium,19.99,28,3.4,4,3,0,5,19.99,paypal,0,3.0,0
CU802481,2023-01-04,16,North,Premium,19.99,6,1.7,1,3,1,8,19.99,card,1,4.0,0
CU800553,2022-06-19,74,South,Premium,19.99,18,2.5,2,3,0,9,19.99,card,1,5.0,0
CU800418,2023-11-28,37,North,Basic,8.99,3,3.4,3,1,0,2,8.99,card,0,2.0,0
CU800737,2023-01-01,31,South,Standard,14.99,19,4.5,3,1,1,9,14.99,card,1,,0
CU800549,2023-09-29,29,North,Basic,8.99,9,15.0,5,5,0,0,12.49,card,1,3.0,0
CU800409,2023-07-07,17,North,Premium,19.99,4,2.8,2,3,2,1,19.99,paypal,1,5.0,1
CU801921,2023-08-10,50,north,Basic,8.99,23,10.3,5,3,3,2,8.99,card,1,2.0,0
CU801566,2024-09-06,45,East,Basic,8.99,16,4.0,2,5,0,11,12.49,card,1,5.0,0
CU800767,2022-06-22,35,South,Premium,19.99,28,10.1,2,3,1,11,19.99,paypal,1,5.0,0
CU800267,2025-04-27,37,North,Premium,19.99,9,9.1,1,4,3,0,19.99,card,1,4.0,0
CU802122,2023-03-05,23,South,Standard,14.99,15,0.5,1,2,1,13,14.99,card,1,5.0,0
CU802181,2024-07-11,36,North,Premium,19.99,25,6.0,3,6,3,11,19.99,paypal,0,3.0,0
CU802269,2022-03-28,37,East,Premium,19.99,17,1.5,1,4,0,13,19.99,paypal,0,4.0,1
CU801763,2024-10-15,20,South,Premium,19.99,8,1.6,3,4,2,7,23.49,giftcard,1,1.0,1
CU800339,2022-09-10,16,North,Basic,8.99,14,5.5,2,4,1,0,12.49,applepay,0,4.0,0
CU800754,2025-05-16,37,South,Standard,14.99,36,12.1,2,1,2,0,25.49,paypal,0,3.0,0
CU800670,2022-06-03,35,South,Standard,14.99,23,3.7,5,6,1,14,14.99,card,1,3.0,0
CU802433,2022-02-17,25,South,Standard,14.99,17,22.7,4,3,1,9,14.99,card,1,2.0,0
CU801376,2022-06-22,45,North,Basic,8.99,23,6.9,2,2,0,14,8.99,paypal,1,3.0,0
CU801795,2023-06-17,31,East,Standard,14.99,2,13.0,3,7,1,0,14.99,card,0,1.0,1
CU800117,2024-12-04,32,West,Basic,8.99,6,6.1,4,6,2,12,15.99,card,0,4.0,0
CU800301,2024-06-20,59,South,Premium,19.99,6,3.5,3,3,2,12,19.99,card,1,3.0,0
CU800364,2022-01-29,40,North,Basic,8.99,44,0.5,3,3,2,11,8.99,card,1,4.0,0
CU802418,2023-05-16,44,South,Standard,14.99,17,1.0,2,4,0,1,18.49,card,1,4.0,0
CU800291,2022-07-12,36,North,Premium,19.99,39,10.3,3,2,0,0,23.49,card,0,,0
CU800235,2024-08-25,53,South,Premium,19.99,7,12.8,2,3,0,21,19.99,applepay,1,2.0,0
CU802075,2023-01-21,37,East,Standard,14.99,14,5.7,1,5,0,11,14.99,paypal,0,4.0,0
CU800310,2024-10-07,55,South,Basic,8.99,16,5.6,2,2,1,9,8.99,applepay,1,4.0,0
CU800676,2023-12-31,45,North,Premium,19.99,11,2.4,1,4,0,1,23.49,card,0,1.0,0
CU801097,2024-11-10,41,South,Premium,19.99,5,7.9,5,2,0,4,19.99,giftcard,0,4.0,1
CU800051,2022-04-27,21,North,Basic,8.99,9,17.5,3,3,1,21,15.99,card,1,4.0,0
CU801020,2025-03-18,41,East,Premium,19.99,22,9.1,1,2,0,21,23.49,card,1,3.0,0
CU802414,2023-11-19,65,South,Premium,19.99,22,8.4,5,2,1,16,19.99,giftcard,1,4.0,0
CU800861,2025-05-05,56,North,Standard,14.99,5,4.2,2,5,0,13,18.49,card,0,4.0,0
CU802168,2024-07-26,37,North,Premium,19.99,11,4.7,1,3,2,0,23.49,paypal,1,5.0,0
CU800732,2023-02-28,22,South,Premium,19.99,5,3.8,3,2,0,5,19.99,card,1,3.0,0
CU801661,2023-09-18,39,East,Standard,14.99,9,,4,3,0,6,14.99,card,1,3.0,1
CU801141,2023-09-09,28,North,Standard,14.99,15,5.9,1,2,1,17,14.99,card,1,4.0,0
CU801349,2023-02-26,37,West,Basic,8.99,3,0.5,1,3,1,24,8.99,paypal,0,,1
CU801248,2022-10-25,47,South,Standard,14.99,14,3.9,1,3,2,5,14.99,giftcard,1,2.0,0
CU801267,2022-12-09,42,West,Standard,14.99,26,13.0,2,1,1,0,14.99,card,0,2.0,1
CU801340,2024-12-30,33,South,Standard,14.99,12,42.1,2,3,0,11,18.49,paypal,0,3.0,0
CU800746,2023-11-10,29,East,Basic,8.99,24,13.5,3,3,0,10,8.99,card,0,4.0,0
CU800649,2022-01-21,26,North,Standard,14.99,19,2.9,1,3,1,28,18.49,card,1,4.0,0
CU800149,2022-07-02,35,West,Premium,19.99,16,1.1,2,4,0,8,19.99,paypal,1,5.0,0
CU801544,2022-08-09,38,West,Basic,8.99,20,7.2,5,3,0,6,8.99,card,0,4.0,1
CU802543,2024-12-12,54,North,Premium,19.99,7,8.4,3,2,0,3,19.99,card,1,,0
CU800783,2024-05-06,31,South,Basic,8.99,18,6.3,1,4,3,0,8.99,paypal,0,2.0,0
CU800692,2025-02-01,16,South,Basic,8.99,22,3.4,2,2,1,3,12.49,card,0,1.0,0
CU801684,2022-04-11,31,West,Basic,8.99,31,7.5,3,2,1,7,19.49,card,1,3.0,0
CU802391,2025-05-14,38,East,Standard,14.99,15,1.0,1,2,2,1,18.49,card,0,4.0,0
CU800470,2023-09-19,59,South,Standard,14.99,2,13.5,1,3,0,8,18.49,paypal,0,2.0,0
CU801633,2022-12-18,22,East,Basic,8.99,8,26.4,2,6,0,1,8.99,card,1,4.0,0
CU801894,2024-10-26,26,North,Standard,14.99,18,7.4,1,4,0,10,14.99,paypal,1,5.0,0
CU800790,2023-04-23,41,South,Basic,8.99,17,1.9,2,2,0,9,12.49,paypal,1,4.0,0
CU801334,2022-04-11,29,South,Standard,14.99,30,18.6,3,1,1,3,14.99,applepay,1,4.0,0
CU802098,2025-05-19,60,North,Standard,14.99,23,3.7,1,4,0,19,14.99,card,0,4.0,0
CU801244,2024-02-09,23,North,Standard,14.99,10,7.0,5,4,1,17,14.99,card,1,3.0,0
CU801867,2022-05-29,48,South,Basic,8.99,12,4.0,5,4,2,10,8.99,card,1,2.0,1
CU802131,2024-09-03,64,East,Basic,8.99,6,1.5,3,4,1,20,12.49,card,1,4.0,0
CU800169,2025-02-28,46,South,Basic,8.99,19,5.8,1,6,0,2,8.99,card,1,3.0,0
CU800939,2025-05-06,65,North,Basic,8.99,7,9.1,1,1,0,6,19.49,card,1,2.0,0
CU801679,2024-08-19,48,north,Basic,8.99,16,8.2,1,3,1,6,19.49,card,0,4.0,1
CU801577,2022-02-23,43,East,Standard,14.99,15,2.3,2,4,1,31,14.99,applepay,0,2.0,0
CU801751,2022-09-21,38,South,Standard,14.99,20,7.9,3,2,0,0,14.99,card,1,5.0,0
CU802394,2024-12-26,41,West,Standard,14.99,17,2.6,3,4,1,4,14.99,card,1,3.0,0
CU800602,2023-01-25,56,North,Basic,8.99,8,1.2,3,1,0,5,8.99,card,1,4.0,0
CU801302,2025-04-17,45,North,Standard,14.99,15,4.2,2,2,0,14,14.99,card,0,1.0,1
CU800998,2022-10-20,37,South,Premium,19.99,15,13.9,1,2,0,8,19.99,card,0,5.0,0
CU801183,2022-10-20,50,West,Basic,8.99,24,6.1,2,3,0,0,12.49,card,0,2.0,0
CU802468,2023-08-31,37,West,Standard,14.99,8,5.6,1,4,0,17,21.99,applepay,0,5.0,0
CU802015,2024-03-03,39,West,Basic,8.99,58,,1,1,0,0,8.99,card,1,4.0,0
CU801451,2022-12-26,16,South,Standard,14.99,15,1.5,2,2,0,0,18.49,card,0,1.0,1
CU801080,2024-01-19,24,East,Basic,8.99,40,7.6,1,4,1,7,12.49,giftcard,0,3.0,0
CU801676,2024-04-30,36,South,Basic,8.99,13,9.2,3,4,1,0,12.49,card,0,4.0,0
CU800820,2022-02-19,56,East,Premium,19.99,17,,4,6,2,27,19.99,card,0,,0
CU801395,2023-02-26,45,north,Basic,8.99,13,1.6,2,3,1,12,8.99,card,1,4.0,0
CU800641,2022-07-27,49,West,Basic,8.99,18,7.4,4,3,1,10,8.99,card,1,3.0,1
CU801092,2022-04-27,30,West,Premium,19.99,36,11.2,2,3,1,16,19.99,card,1,4.0,0
CU802195,2022-05-31,35,East,Standard,14.99,19,2.2,2,2,1,2,18.49,card,0,2.0,0
CU801371,2022-03-29,35,East,Standard,14.99,14,10.2,2,5,0,13,18.49,card,0,5.0,0
CU801065,2024-05-29,41,South,Standard,14.99,50,9.7,2,5,0,15,14.99,card,1,5.0,0
CU801494,2023-04-15,26,South,Basic,8.99,18,6.1,5,3,1,2,22.99,card,0,3.0,0
CU800213,2023-04-14,39,East,Standard,14.99,20,8.3,3,5,0,4,14.99,card,0,2.0,0
CU800358,2024-10-06,40,East,Standard,14.99,15,0.8,3,3,0,10,18.49,paypal,1,3.0,0
CU802551,2023-02-26,42,South,Basic,8.99,44,5.1,1,3,1,4,8.99,card,1,3.0,0
CU800819,2022-04-18,37,North,Standard,14.99,10,,1,3,1,0,14.99,paypal,1,3.0,0
CU800941,2025-05-15,48,West,Basic,8.99,8,8.7,2,1,0,18,12.49,card,1,5.0,0
CU801611,2024-07-23,53,East,Standard,14.99,10,3.0,2,2,1,35,18.49,applepay,1,4.0,0
CU801283,2023-12-07,16,North,Standard,14.99,14,4.1,3,3,0,1,14.99,card,1,4.0,0
CU802544,2025-06-03,55,East,Standard,14.99,11,9.0,3,3,1,5,14.99,paypal,0,1.0,1
CU802046,2022-12-31,26,West,Premium,19.99,10,11.1,2,6,1,11,19.99,paypal,1,5.0,0
CU801085,2023-05-11,40,east,Premium,19.99,6,0.9,2,4,0,0,19.99,paypal,1,1.0,0
CU802361,2024-02-29,32,East,Standard,14.99,15,19.5,4,4,0,9,14.99,applepay,1,2.0,0
CU802137,2024-05-17,29,South,Standard,14.99,2,4.1,2,4,0,3,14.99,card,1,3.0,0
CU801645,2023-02-11,35,East,Basic,8.99,14,7.8,2,4,1,28,12.49,applepay,1,4.0,0
